title,experience,company_name,when_scraped,employment_type,key_skills,salary_max,salary_min
Senior Java Developer,"[3, 6]",Lenkep recruitment,18-01-2024 15:55:44,"Полная занятость, полный день","['Java', 'Spring Framework', 'PostgreSQL']",400000.0,
Разработчик PostgreSQL/Oracle,"[3, 6]","ПАО «Промсвязьбанк», ИТ",18-01-2024 15:55:44,"Полная занятость, полный день",[],,
Business Development Manager (продукт - BigData решения),"[3, 6]",ООО Деко Системс,18-01-2024 15:55:44,"Полная занятость, удаленная работа","['Развитие продаж', 'Sales Skills', 'Активные продажи', 'Поиск и привлечение клиентов']",,
PHP-разработчик (Laravel),"[3, 6]",ЛАНТЕР (ГК ЛАНИТ),18-01-2024 15:55:44,"Полная занятость, полный день",[],,
Training and Development Specialist,"[3, 6]",ANCOR,18-01-2024 15:55:44,"Полная занятость, полный день","['Английский язык', 'Обучение и развитие', 'Тренинги', 'Выявление потребностей в обучении', 'Английский\xa0— C1 — Продвинутый']",,
"Разработчик Go, Логистика, Маршрутизация прямого потока","[1, 3]",Ozon Информационные технологии,18-01-2024 15:55:44,"Полная занятость, полный день","['IT', 'Разработка Логистики', 'Golang', 'PostgreSQL', 'Kafka', 'Docker', 'gRPC']",,
Разработчик FPGA,"[3, 6]",Сбер для экспертов,18-01-2024 15:55:44,"Полная занятость, полный день",[],,
Разработчик баз данных,"[3, 6]",Techno Diasoft,18-01-2024 15:55:44,"Полная занятость, полный день","['SQL', 'PostgreSQL', 'MS SQL', 'ORACLE', 'СУБД', 'Базы данных']",,
Senior С++ Developer/Team lead,[6],АО АСТ,18-01-2024 15:55:44,"Полная занятость, полный день","['C++', 'STL', 'Boost', 'TCP/IP', 'Asio', 'Git']",,
Программист 1С ЗУП,"[3, 6]",Снежная Королева,18-01-2024 15:55:44,"Полная занятость, удаленная работа",[],,
Программист 1С,"[1, 3]",Инвестиционная компания «Грандис Капитал»,18-01-2024 15:55:44,"Полная занятость, полный день","['SQL', '1С программирование', 'XML', '1С: Комплексная автоматизация', 'MS SQL', 'XBRL', 'Firebird', 'VBA']",,200000.0
Разработчик 1С (Middle),"[1, 3]",Finbridge,18-01-2024 15:55:44,"Полная занятость, удаленная работа","['1С: Предприятие 8', 'HTTP']",,
Программист С++,"[1, 3]",Нанософт,18-01-2024 15:55:44,"Полная занятость, полный день","['C++', 'Visual Studio Code', 'Разработка ПО', 'STL', 'Linux', 'LSP', 'DAP']",,
Middle PHP разработчик,"[3, 6]",A3F Group,18-01-2024 15:55:44,"Полная занятость, полный день","['ООП', 'Git', 'PHP', 'SQL', 'Laravel', 'Solid', 'Docker', 'MySQL']",,150000.0
Инженер-программист АСУ ТП (вентиляционное оборудование),"[1, 3]",ООО Кадровый Метод,18-01-2024 15:55:44,"Полная занятость, удаленная работа",[],,100000.0
C# .Net разработчик Middle+,"[3, 6]",РОССКО,18-01-2024 15:55:44,"Полная занятость, удаленная работа","['.NET Framework', 'С#', 'Git', 'MySQL', '.Net Core']",240000.0,
Senior Oracle developer,"[1, 3]","Компания «СПОРТМАСТЕР», Sportmaster Lab",18-01-2024 15:55:44,"Полная занятость, полный день",[],,
Программист-разработчик,"[1, 3]",Seo Performance Agency,18-01-2024 15:55:44,"Полная занятость, полный день","['Основы HTML', 'CMS Wordpress', 'HTML5', 'Wordpress', 'Adobe Photoshop', 'Работа в условиях многозадачности']",90000.0,70000.0
Java (11)/Kotlin Developer,"[1, 3]",ООО Иннотех | Большие данные,18-01-2024 15:55:44,"Полная занятость, удаленная работа","['Java 11/ Kotlin', 'Java SDK', 'Java Concurrency', 'Concurrency Java', 'Oracle Pl/SQL', 'Spring Framework']",,
Senior Frontend-разработчик (TypeScript),"[3, 6]",Employcity,20-01-2024 00:35:31,"Полная занятость, полный день","['JavaScript', 'TypeScript', 'UI-Kit', 'Frontend', 'CSS', 'web-API', 'UI', 'OpenAPI', 'SSR']",,
React developer,"[3, 6]",АО Гринатом. Многофункциональный Центр Обслуживания. Автоматизация и ИТ,20-01-2024 00:35:31,"Полная занятость, удаленная работа",[],,
Таргетолог VK (удаленно),"[1, 3]",Schoolsmart,20-01-2024 00:35:31,"Частичная занятость, удаленная работа",[],,30000.0
Бизнес-ассистент,"[1, 3]",EGGHEADS,20-01-2024 00:35:31,"Полная занятость, удаленная работа",[],,
Таргетолог,"[1, 3]",Jobers,20-01-2024 00:35:31,"Полная занятость, полный день","['Таргетинг', 'Настройка таргетированной рекламы', 'Парсинг', 'Реклама в VK', 'Исполнительность', 'Грамотность', 'Деловая переписка', 'ВК', 'Вконтакте', 'ВКонтакте', 'myTarget', 'Яндекс.Метрика', 'MS Excel', 'Google Таблицы']",80000.0,
SEO-оптимизатор,"[1, 3]",ООО Торговая Компания Строй Поставка,20-01-2024 00:35:31,"Полная занятость, полный день","['SEO', 'Наполнение контентом', 'Администрирование сайтов', 'Продвижение сайтов', 'SEO оптимизация']",,
Аналитик данных,"[3, 6]",ООО Артур Консалтинг,20-01-2024 00:35:31,"Полная занятость, удаленная работа","['MS Excel', 'Power Pivot', 'Power Query', 'Alteryx', 'Power BI', 'Python', 'Английский\xa0— B1 — Средний']",,
"Менеджер по работе с блогерами, посевами в группах социальных сетей (удаленно)","[1, 3]",ИП Ольховская Инна Михайловна,20-01-2024 00:35:31,"Полная занятость, полный день","['Деловая переписка', 'Деловое общение', 'Деловая коммуникация', 'Работа с большим объемом информации', 'Телефонные переговоры', 'Подготовка презентаций', 'Поиск и привлечение клиентов', 'Работа с блогерами', 'Подготовка отчетов', 'Маркетплейсы', 'Планирование', 'Навыки переговоров', 'Сбор и анализ информации', 'Ведение переписки', 'Продвижение в социальных группах', 'Социальные сети', 'Стратегическое мышление', 'Партнерский маркетинг', 'Продвижение бренда', 'Закупка рекламных материалов']",120000.0,70000.0
Специалист по контекстной рекламе (Директолог),[0],MUNZ GROUP,20-01-2024 00:35:31,"Полная занятость, полный день","['Интернет-реклама', 'Реклама', 'Лидогенерация', 'Yandex Direct', 'Аналитика', 'Таргетированная реклама', 'Интернет маркетинг', 'Google Analytics', 'Яндекс.Метрика', 'Яндекс.Директ', 'Google AdWords', 'Маркетинговый анализ']",,
Разработчик (Data Engineer),"[1, 3]",Лига Цифровой Экономики,20-01-2024 00:35:31,"Полная занятость, полный день",[],,
Аналитик-менеджер,"[1, 3]",Сбер для экспертов,20-01-2024 00:35:31,"Полная занятость, полный день",[],,
"Преподаватель программы ""Интернет-маркетинг""","[1, 3]",СИНЕРГИЯ,20-01-2024 00:35:31,"Частичная занятость, гибкий график",[],,
Разработчик Scala,"[3, 6]",Bell Integrator,20-01-2024 00:35:31,"Полная занятость, удаленная работа","['Java', 'SCALA', 'PostgreSQL', 'Kafka', 'ClickHouse', 'OpenShift']",,
Менеджер по работе с маркетплейсами,"[1, 3]",Завод Эволюция Тепла,20-01-2024 00:35:31,"Полная занятость, гибкий график","['B2B маркетинг', 'B2C маркетинг', 'Маркетплейс', 'Продажи', 'Графический дизайн', 'Анализ ассортиментной линейки', 'конкурентный анализ', 'Анализ ценообразования', 'Авито', 'Озон', 'Вайлдберрис', 'производство']",,50000.0
Эксперт по мониторингу,"[3, 6]",Инфосистемы Джет,20-01-2024 00:35:31,"Полная занятость, полный день","['Python', 'SQL', 'Системная интеграция', 'Zabbix', 'Проектная документация', 'ELK', 'Ansible', 'Prometheus', 'Разработка проектной документации', 'Проектирование']",,
Разработчик Scala (Senior),"[3, 6]",Bell Integrator,20-01-2024 00:35:31,"Полная занятость, удаленная работа",['SCALA'],,
Менеджер по маркетингу и коммуникациям,"[1, 3]",ООО Оптимус Драйв,20-01-2024 00:35:31,"Полная занятость, полный день",[],,
Эксперт по подбору персонала (топ-менеджмент),"[3, 6]",CRAFTER,20-01-2024 00:35:31,"Полная занятость, полный день",[],,
"Стажёр - ML инженер, группа Повышение качества контента, Контент и товары",[0],Ozon Информационные технологии,20-01-2024 00:37:58,"Стажировка, полный день","['Обучение и развитие', 'Аналитика', 'Системное мышление', 'Аналитическое мышление', 'Внутренние коммуникации', 'Python', 'Математическая статистика', 'MS SQL', 'Data Analysis', 'Базы данных', 'Git', 'Bash', 'docker', 'pytorch']",,
Data - аналитик [Мой Поиск],"[1, 3]","ПАО «МТС», Digital",20-01-2024 00:37:58,"Полная занятость, полный день",[],,
Data engineer (начальный уровень),"[1, 3]",ООО Транснефть-Технологии,20-01-2024 00:37:58,"Полная занятость, полный день",[],,
Data Scientist (Департамент розничных рисков),"[1, 3]","ПАО «Промсвязьбанк», Бизнес и инфраструктура",20-01-2024 00:37:58,"Полная занятость, сменный график","['SQL', 'Математическое моделирование', 'Математическая статистика', 'Математический анализ', 'Анализ рисков', 'Python', 'Sas', 'Экономическое моделирование', 'Machine Learning', 'Машинное обучение', 'MS SQL', 'ML']",,
Data Scientist middle+/Senior,"[3, 6]",ИП Мамаева Ирина Анатольевна,20-01-2024 00:37:58,"Полная занятость, удаленная работа","['Spark', 'Python', 'SQL', 'Machine Learning', 'Машинное обучение', 'Docker', 'Pandas', 'ML', 'airflow']",400000.0,250000.0
Deep Learning engineer,"[1, 3]",Сбер. Data Science,20-01-2024 00:37:58,"Полная занятость, полный день",[],,
Junior Data Scientist,"[1, 3]",Сбер. Data Science,20-01-2024 00:37:58,"Полная занятость, полный день",[],,
Руководитель направления тестирования,"[3, 6]",ООО ВсеИнструменты.ру,20-01-2024 00:37:58,"Полная занятость, удаленная работа",[],,
Аналитик данных / BI аналитик,"[1, 3]",Сбер для экспертов,20-01-2024 00:37:58,"Полная занятость, полный день",[],,
Data Engineer,"[1, 3]",ООО Axenix (ранее Accenture),20-01-2024 00:37:58,"Полная занятость, полный день","['SQL', 'Hadoop']",,
Java Developer,"[3, 6]",ООО Axenix (ранее Accenture),20-01-2024 00:37:58,"Полная занятость, удаленная работа","['Java', 'Spring Boot', 'Spring Framework', 'Kafka', 'RabbitMQ', 'JUnit', 'Camunda', 'Kubernetes', 'Docker', 'Grafana', 'Английский\xa0— B2 — Средне-продвинутый']",,
Data Scientist (валидация ПВР моделей),"[3, 6]",Райффайзен Банк,20-01-2024 00:37:58,"Полная занятость, полный день","['MS SQL', 'Python']",,
Data Engineer,"[1, 3]",WILDBERRIES,20-01-2024 00:37:58,"Полная занятость, удаленная работа",[],,
Senior Kotlin Developer,[6],ТОО Mayflower,20-01-2024 00:37:58,"Полная занятость, полный день","['Java', 'Kotlin', 'Docker', 'Английский язык', 'Kafka', 'Redis', 'Английский\xa0— B2 — Средне-продвинутый']",,479495.0
Data Engineer,"[1, 3]",Selecty,20-01-2024 00:37:58,"Полная занятость, полный день","['Java', 'MS SQL', 'Power BI', 'BI-системы', 'NoSQL', 'Clickhouse', 'PostgreSQL', 'ETL', 'Spark', 'Superset']",,
ML Engineer,"[3, 6]",Ventra IT Solutions,20-01-2024 00:37:59,"Полная занятость, полный день",[],,
Главный инженер разработки,"[3, 6]",Газпромбанк,20-01-2024 00:37:58,"Полная занятость, полный день",[],,
Архитектор DWH,[6],МТС Банк. IT,20-01-2024 00:37:59,"Полная занятость, полный день",[],,
Data Engineer,"[1, 3]",Лига Цифровой Экономики,20-01-2024 00:37:59,"Полная занятость, полный день",[],,
C&B partner,"[3, 6]",ООО Диплей,20-01-2024 00:37:59,"Полная занятость, удаленная работа","['Разработка и внедрение системы KPI', 'Разработка долгосрочной системы мотивации', 'Бюджетирование ФОТ', 'Аналитика рынка заработных плат', 'Excel', '1C']",,
Talent sourcer,"[1, 3]",ООО Диплей,20-01-2024 00:37:59,"Полная занятость, удаленная работа","['Подбор персонала', 'Коммуникация', 'Рекрутмент', 'Достижение результата', 'Работа в условиях многозадачности']",,
Ведущий инженер технической поддержки,"[3, 6]","билайн: ИТ, Data, Digital",20-01-2024 00:37:59,"Полная занятость, полный день","['Linux', 'SQL', 'Администрирование сетевого оборудования', 'ClickHouse']",,
Data Engineer,"[1, 3]",Бланк – банк для бизнеса,20-01-2024 00:37:59,"Полная занятость, удаленная работа","['Python', 'PostgreSQL', 'Airflow', 'Clickhouse', 'Google BigQuery', 'Pentaho', 'Google Analytics', 'Adjust', 'Calltouch', 'Bloomreach']",,
Data Engineer,"[1, 3]",СИНЕРГИЯ,20-01-2024 00:37:59,"Полная занятость, полный день",[],,
Data Engineer ETL/ DWH Middle/Senior (офис),"[1, 3]",Неофлекс,20-01-2024 00:37:59,"Полная занятость, полный день","['Hadoop', 'Spark', 'Java']",,
Ведущий инженер по сопровождению,"[1, 3]",Сбер для экспертов,20-01-2024 00:37:59,"Полная занятость, полный день",[],,173800.0
Технический архитектор 1С,[6],1С-Перспектива,20-01-2024 00:37:59,"Полная занятость, гибкий график","['ERP-системы на базе 1С', 'SQL', '1С:ERP', '1С:ERP.УХ', '1С:УХ', 'Системная интеграция']",400000.0,
Data engineer (senior),"[3, 6]",USETECH,20-01-2024 00:37:59,"Полная занятость, полный день","['Big Data', 'Python', 'SQL', 'Java', 'Spark', 'Hadoop']",,
DevOps инженер,"[1, 3]",Лига Цифровой Экономики,20-01-2024 00:37:59,"Полная занятость, полный день",[],,
Lead Data engineer,[6],AWG,20-01-2024 00:37:59,"Полная занятость, удаленная работа","['Airflow', 'Spark', 'PostgreSQL', 'Greenplum']",,
Data Engineer,"[1, 3]",ООО GlowByte,20-01-2024 00:37:59,"Полная занятость, полный день","['SQL', 'Oracle Pl/SQL', 'MS SQL Server', 'Sas', 'Teradata', 'Netezza', 'Sybase']",,
Разработчик DWH,"[3, 6]",Сбер для экспертов,20-01-2024 00:37:59,"Полная занятость, полный день",[],,
Инженер-схемотехник Тестовых решений,"[3, 6]",,20-01-2024 00:37:59,"Полная занятость, полный день",[],,150000.0
Бизнес-аналитик,"[1, 3]",ООО JSA Group,20-01-2024 00:37:59,"Полная занятость, полный день",[],,
DevOps инженер,"[3, 6]",ЗАО VipDeposits,20-01-2024 00:37:59,"Полная занятость, удаленная работа","['SQL', 'DevOps', 'Kubernetes', 'Ansible', 'Redis', 'Gitlab', 'Английский\xa0— B2 — Средне-продвинутый']",,
System Analyst,[6],B2Broker,20-01-2024 00:37:59,"Полная занятость, полный день","['Английский язык', 'UML', 'Golang', 'Draw.io', 'Technical documentation', 'Fintech']",350000.0,250000.0
Data Engineer (аналитика),"[1, 3]",WILDBERRIES,20-01-2024 00:37:59,"Полная занятость, удаленная работа",['Clickhouse'],,
IT-сорсер/IT-ресечер,"[3, 6]",WILDBERRIES,20-01-2024 00:37:59,"Полная занятость, полный день",[],,
Data Engineer (Clickhouse),[6],STARTRIBE LTD,20-01-2024 00:37:59,"Полная занятость, полный день","['Clickhouse', 'DWH', 'Kafka', 'Iron Python', 'Golang', 'Go', 'OLAP', 'SQL', 'Data engineering', 'Superset', 'Apache superset']",,
Lead Data Engineering,"[3, 6]",Marfatech,20-01-2024 00:37:59,"Полная занятость, удаленная работа","['Python', 'SQL', 'dbt', 'Clickhouse', 'Cloud', 'Airflow', 'ООП', 'ETL']",,
Data engineer (офис Ташкент),"[3, 6]",AVO.UZ,20-01-2024 00:37:59,"Полная занятость, полный день","['SQL', 'Python']",,
C++ / C# developer [Middle],"[1, 3]",ООО Диплей,20-01-2024 00:37:59,"Полная занятость, удаленная работа","['C++', 'С#']",,
C# разработчик [Middle],"[3, 6]",ООО Диплей,20-01-2024 00:37:59,"Полная занятость, удаленная работа","['.NET Framework', 'C#', '.NET Core', 'Git', 'ООП']",,
IT Ресечер,"[1, 3]",ООО Диплей,20-01-2024 00:37:59,"Полная занятость, полный день","['Поиск персонала в открытых источниках', 'Прямой поиск', 'Оценка кандидатов', 'Поиск информации в интернет', 'Мониторинг рынка']",,
Старший менеджер по роуминг взаимодействию с операторами связи,"[3, 6]",билайн: Бизнес,20-01-2024 00:37:59,"Полная занятость, полный день",[],,
"Старший Data Engineer, Логистика, Отдел инфраструктуры и качества данных","[3, 6]",Ozon Информационные технологии,20-01-2024 00:37:59,"Полная занятость, удаленная работа","['IT', 'разработка логистики', 'Clickhouse', 'Python', 'Airflow', 'kafka']",,
Архитектор Pre-sale,"[3, 6]",ООО Аренадата Софтвер,20-01-2024 00:37:59,"Полная занятость, полный день","['Greenplum', 'PostgreSQL', 'Presale']",,
Инженер по сопровождению,"[1, 3]","билайн: ИТ, Data, Digital",20-01-2024 00:37:59,"Полная занятость, полный день",[],,
"Senior Data Analyst (Кластер ""Клиентский опыт"")","[3, 6]",Сбер для экспертов,20-01-2024 00:37:59,"Полная занятость, полный день",[],,
Data Engineer,"[3, 6]",Selecty,20-01-2024 00:37:59,"Полная занятость, удаленная работа","['Hadoop', 'Spark', 'SCALA']",,
Senior SRE Engineer,[6],Flocktory,20-01-2024 00:37:59,"Полная занятость, полный день","['SRE', 'YaCloud', 'prometeus', 'grafana', 'EFK', 'K8s', 'Istio', 'Github', 'Terraform', 'Terragrunt', 'Kubernetes', 'Python', 'Go', 'Tarantool', 'Kafka', 'Redis', 'Spark']",,
TeamLead Data Engineer Spark (Neoflex Reporting RWA),"[3, 6]",Неофлекс,20-01-2024 00:38:00,"Полная занятость, удаленная работа",[],,
Data engineer (Clickhouse) - Remote,"[3, 6]",WILDBERRIES,20-01-2024 00:38:00,"Полная занятость, удаленная работа",[],,
SEO-аналитик,"[3, 6]",ГКУ Инфогород,20-01-2024 00:37:59,"Полная занятость, полный день",[],,
Data Engineer (Риск-стратегии),"[3, 6]",Сбер. IT,20-01-2024 00:38:00,"Полная занятость, полный день",[],,
"Team lead, ML команда","[3, 6]",Эмбедика,20-01-2024 00:38:00,"Полная занятость, полный день","['Python', 'NLP', 'machine learning', 'Docker', 'Data science', 'Deep learning', 'ML', 'Извлечение сущностей', 'Поисковые алгоритмы', 'Git', 'Team management', 'Наставничество']",,
Data scientist [Middle],"[3, 6]",ООО Диплей,20-01-2024 00:38:00,"Полная занятость, удаленная работа","['Python', 'R', 'SQL', 'ML']",,
Senior ETL developer [Python],"[3, 6]",ООО Диплей,20-01-2024 00:38:00,"Полная занятость, удаленная работа","['ETL', 'Python', 'SQL', 'Docker', 'ClickHouse', 'Bash']",,
Data engineer \ Инженер данных,"[3, 6]",ООО Займиго МФК,20-01-2024 00:38:00,"Полная занятость, удаленная работа","['Python', 'SQL', 'PostgreSQL', 'Git', 'ClickHouse', 'Linux', 'Kafka', 'Numpy', 'Базы данных', 'Databases', 'Работа с банками', 'Удаленная работа', 'BI', 'Apache Airflow', 'DWH']",,200000.0
Java Team Lead,[6],ООО СКАЙФОРТ РУС,20-01-2024 00:38:00,"Полная занятость, удаленная работа",[],,
Специалист по цифровым технологиям в аудите,"[1, 3]",Сбер для экспертов,20-01-2024 00:38:00,"Полная занятость, полный день",[],,
Senior Python Developer,[6],Бюро 1440,20-01-2024 00:38:00,"Полная занятость, полный день","['Python', 'MongoDB', 'Математика', 'RabbitMQ', 'Docker', 'Kubernetes', 'Postgres', 'SaaS', 'MATLAB', 'API', 'gRPC', 'Kafka', 'Apache AirFlow']",,
C# разработчик [Senior],[6],ООО Диплей,20-01-2024 00:38:00,"Полная занятость, удаленная работа","['.NET Framework', 'C#', '.NET Core', 'Git', 'ООП']",,
Аналитик ETL (Data Engineer),"[1, 3]","ПАО «Промсвязьбанк», Бизнес и инфраструктура",20-01-2024 00:38:00,"Полная занятость, полный день","['SQL', 'MS SQL', 'Аналитика', 'ETL', 'Python', 'Базы данных', 'PostgreSQL', 'MS SQL Server', 'Работа с базами данных', 'Работа с большим объемом информации']",,
Архитектор в команду разработки частного облака,"[3, 6]",КРОК,20-01-2024 00:38:00,"Полная занятость, полный день","['OpenStack', 'Kubernetes', 'Linux', 'PostgreSQL', 'TeamCity']",,
Руководитель группы массового найма,"[1, 3]",ООО Диплей,20-01-2024 00:38:00,"Полная занятость, полный день",['Массовый подбор персонала'],,
Footwear Development Manager (Demix brand),"[1, 3]","Компания «СПОРТМАСТЕР», Офис",20-01-2024 00:38:00,"Полная занятость, полный день","['Английский язык', 'Аналитическое мышление', 'Аналитические исследования', 'Деловая коммуникация', 'Разработка продукта', 'Производство обуви', 'MS Excel', 'MS PowerPoint', 'Развитие бренда', 'Навыки презентации']",,90000.0
Программист Python,[0],PROENETRA,20-01-2024 00:41:38,"Полная занятость, полный день",[],,
Java developer (команда Карьерная платформа),"[3, 6]",ООО HeadHunter::Backend,20-01-2024 00:41:38,"Полная занятость, гибкий график","['PostgreSQL', 'Java', 'Git', 'SQL', 'Backend', 'Spring Framework', 'REST', 'Hibernate ORM']",,
Тестировщик ПО,[0],ООО СтандартПроект,20-01-2024 00:41:38,"Полная занятость, полный день","['Разбор инцидентов', 'Тестирование пользовательского интерфейса', 'HTML', 'SQL']",,
"Junior+/Middle Backend developer (Python, Django)","[1, 3]",АО Банк ДОМ.РФ,20-01-2024 00:41:38,"Полная занятость, полный день","['Python', 'Django Framework', 'PostgreSQL']",,
Веб-разработчик,"[1, 3]",ZAK-DIGITAL.AGENCY (ИП Скориченко Лиана Сергеевна),20-01-2024 00:41:38,"Полная занятость, удаленная работа",[],120000.0,60000.0
Python Developer,"[1, 3]",Advisability,20-01-2024 00:41:38,"Полная занятость, полный день",[],,
Научный аналитик,"[3, 6]",Фонд Вызов,20-01-2024 00:41:38,"Полная занятость, полный день",[],180000.0,130000.0
Python Developer (Junior+/Middle),"[1, 3]",Газпромбанк,20-01-2024 00:41:38,"Полная занятость, гибкий график","['SQL', 'Apache Airflow', 'Git', 'Python', 'docker', 'kubernetes']",,
Python developer,"[1, 3]",Бюро 1440,20-01-2024 00:41:38,"Полная занятость, полный день","['Python', 'Pytest', 'Jenkins', 'Allure', 'ООП', 'API']",,
Аналитик данных,[0],СИНЕРГИЯ,20-01-2024 00:41:38,"Полная занятость, полный день","['SQL', 'Python', 'MS Excel', 'Аналитический склад ума', 'Работа с большим объемом информации', 'Ведение отчетности']",60000.0,60000.0
Python-разработчик,"[1, 3]",ООО ВижнЛабс (VisionLabs),20-01-2024 00:41:38,"Проектная работа/разовое задание, полный день","['Python', 'DICOM']",,
Программист-тестировщик,[0],ООО Точка Оплаты,20-01-2024 00:41:38,"Полная занятость, гибкий график","['аккуратность', 'порядочность', 'дружелюбие', 'SQL', 'Тестирование', 'Программирование', 'Математика', 'Аналитический склад ума', 'Перфекционизм', 'Databases', 'финансы', 'бухгалтерия', 'PHP', 'Python']",100000.0,40000.0
Python Developer,"[1, 3]",ООО Сибериан.Про,20-01-2024 00:41:38,"Полная занятость, удаленная работа","['Python', 'SQL', 'SQLAlchemy', 'FastAPI', 'Базы данных']",,
Тестировщик ПО,"[1, 3]",Пассворк,20-01-2024 00:41:38,"Полная занятость, удаленная работа","['Тестирование', 'Функциональное тестирование', 'Ручное тестирование', 'Selenium IDE', 'Модульное тестирование', 'Английский\xa0— B1 — Средний']",,90000.0
Директор по разработке (СТО),[6],,20-01-2024 00:41:38,"Полная занятость, полный день","['Управление командой', 'Лидерство', 'Навыки переговоров', 'Teamleading', 'Управление эффективностью', 'Системный подход', 'Командообразование', 'Управление бизнес процессами', 'Стратегическое планирование', 'Управление процессами']",,
Специалист по машинному обучению,"[1, 3]",БУРГЕР КИНГ РОССИЯ,20-01-2024 00:41:38,"Полная занятость, полный день",[],,
Дата-аналитик в продуктовую команду,"[1, 3]",Иви,20-01-2024 00:41:38,"Полная занятость, полный день","['SQL', 'Анализ данных', 'А/Б-тестирование', 'Tableau', 'Superset']",,
Аналитик,"[1, 3]",ООО ПромоДата,20-01-2024 00:41:38,"Полная занятость, удаленная работа","['Анализ данных', 'SQL', 'Python', 'Аналитическое мышление', 'Работа с большим объемом информации']",,
Специалист анализа данных,"[1, 3]",БУРГЕР КИНГ РОССИЯ,20-01-2024 00:41:38,"Полная занятость, полный день",[],,
Программист Python django,"[3, 6]",Production IT,20-01-2024 00:41:38,"Полная занятость, удаленная работа","['Python', 'Умение эффективно работать в команде', 'Выполнение поставленных задач', 'Git', 'Паттерны проектирования', 'Linux', 'Django Framework', 'Умение адаптироваться']",200000.0,140000.0
Руководитель IT-отдела,"[3, 6]",Efendem,20-01-2024 00:41:38,"Полная занятость, удаленная работа","['Руководство коллективом', 'Информационные технологии', 'Системный подход', 'Информационная безопасность', 'Администрирование сетевого оборудования', 'SQL', 'Разработка регламентов', 'Бизнес-анализ', 'Разработка технических заданий', 'Автоматизация процессов']",,
Квант (HFT) Трейдер,"[3, 6]",Algos Capital,20-01-2024 00:41:38,"Проектная работа/разовое задание, удаленная работа","['Трейдинг', 'Algorithmic Trading', 'Quantative Trading', 'Hedge Fund', 'Квант', 'Python', 'Java', 'C++']",500000.0,300000.0
Программист-разработчик,"[1, 3]",Jobers,20-01-2024 00:41:38,"Частичная занятость, удаленная работа",[],300000.0,200000.0
Data Scientist (ML),"[3, 6]",Promomash,20-01-2024 00:41:38,"Полная занятость, гибкий график",[],396033.0,352030.0
Web-программист (Рython) middle,"[1, 3]",WelbeX,20-01-2024 00:41:38,"Полная занятость, удаленная работа",[],,
Head of QA / Руководитель отдела тестирования,[6],Lofty.,20-01-2024 00:41:38,"Полная занятость, полный день",[],,
QA - инженер,"[1, 3]",ООО АЛЬЯНС КРЕДИТ,20-01-2024 00:41:38,"Полная занятость, удаленная работа",[],,
Data Scientist / Аналитик Data Science,"[1, 3]",ООО ПроКомплаенс,20-01-2024 00:41:38,"Полная занятость, полный день","['Python', 'Английский язык', 'Математическое моделирование', 'Математическая статистика', 'Machine Learning', 'Искусственный интеллект AI', 'Data Mining', 'pandas', 'numpy', 'SQL', 'Английский\xa0— A1 — Начальный']",,
Project manager,"[3, 6]",evrone.ru,20-01-2024 00:41:38,"Полная занятость, полный день","['Тайм-менеджмент', 'Управление разработкой', 'Графические редакторы', 'Scrum', 'Agile Project Management', 'Atlassian Jira', 'Miro']",250000.0,
Аналитик,"[1, 3]","СУЭК, Сибирская Угольная Энергетическая Компания",20-01-2024 00:41:38,"Полная занятость, полный день","['MS SQL', 'Аналитика', 'Python', 'Анализ данных', 'Сбор и анализ информации']",,
Аналитик баз данных,[0],WILDBERRIES,20-01-2024 00:41:38,"Полная занятость, полный день",[],,
Биоинформатик в лабораторию мультиомиксных исследований,"[1, 3]",ФБУН НИИ СБМ Роспотребнадзора,20-01-2024 00:41:38,"Полная занятость, полный день",[],,
Стажер в Управление балансовых рисков,[0],"ПАО «Промсвязьбанк», Старт карьеры",20-01-2024 00:41:38,"Стажировка, полный день","['SQL', 'MS Excel', 'Коммуникабельность', 'Деловая переписка']",,
Начинающий разработчик RPA (С#),[0],Первый Бит,20-01-2024 00:41:38,"Полная занятость, удаленная работа",[],,
Разработчик RPA,"[3, 6]",X5 Tech,20-01-2024 00:41:38,"Полная занятость, полный день","['SQL', 'Python', 'Linux', 'RPA']",,
Арт-директор,[6],Почтатех,20-01-2024 00:41:39,"Полная занятость, полный день","['Управление командой', 'Figma', 'Дизайн', 'Лидерство', 'Разработка концепции', 'Навыки презентации', 'Деловая коммуникация']",,
Middle backend developer,"[1, 3]",ООО АТМОсфера,20-01-2024 00:41:39,"Полная занятость, полный день","['Git', 'Linux', 'Docker', 'PostgreSQL', 'RabbitMQ', 'Node.js', 'SQL', 'JavaScript', 'Redis', 'Kubernetes']",260000.0,
Аналитик данных,"[1, 3]",АО МЕДИА ХИЛС,20-01-2024 00:41:39,"Полная занятость, полный день","['Python', 'MS PowerPoint', 'Аналитика', 'Сбор и анализ информации', 'Анализ данных', 'Аналитическое мышление', 'Data Analysis', 'Big Data', 'Power Query', 'Прогнозирование', 'Аналитические исследования', 'Работа с большим объемом информации', 'Подготовка презентаций', 'Подготовка отчетов', 'Визуализация данных', 'Сводные таблицы', 'ВПР', 'MS Excel']",150000.0,130000.0
